,name,link,class
2306,ТАКС-111 Естествознание,https://vk.com/club215833410?trackcode=817005ccQeUGGg96k9AuHml_EzZkjJlrcaGm18a177dW86uxR4Y,5
2307,"Работа в баре ""Естествознание"" Новосибирск",https://vk.com/nsk_hr_bar?trackcode=f8bca213_shMISievNPEJIwcQwWi3pkf43XHyLDTcaynogih_PA,5
2308,"Работа в баре ""Естествознание"" Челябинск",https://vk.com/chelyabinsk_hr_bare?trackcode=31a6da452Vp3bL-QM6xQ7eadgd7w8qDaKZmlqReuwjxBGlBv2yg,5
2309,"Работа в баре ""Естествознание"" Владивосток",https://vk.com/vlv_hr_bar?trackcode=17f520c1tuaITAjez4IiFH3m_nsaaqKRzIBpcjDogtFgoI1CLiI,5
2310,Естествознание. Физика,https://vk.com/club206959524?trackcode=53a6e45fUVkNEuhFT8Xytq-YYggvN2NCCTcSXO2TtMpPaQhuze8,5
2311,"Работа в баре ""Естествознание"" Уфа",https://vk.com/public214731706?trackcode=4daaf2c4mgHTj5lNwW9o_Lo2EWNPNe38Up6G1TBHBdeuWMHO1DI,5
2312,Естествознание для РКЭ,https://vk.com/club108499366?trackcode=e0b66691oUEs7vr68fO2tcFdp_PY-l7mQlo4dhMqCNjmw55PNgQ,5
2313,Естествознание,https://vk.com/club193369125?trackcode=9ebe5ac6tGGMvUaCAGlDd-XibnApbc-fDq1swK6x0uYTHt-PUCg,5
2314,"Работа в баре ""Естествознание"" Тольятти",https://vk.com/tolyatti_hr_bare?trackcode=b848ecd83wBzK7Fvou5FgE6wrwCkJy3QkbL4R0msVJuXMMDfcsM,5
2315,"""ЕСТЕСТВОЗНАНИЕ. ХИМИЯ"". МАТЕРИАЛЫ К КУРСУ.",https://vk.com/public208547372?trackcode=0788e341lQMc6JqWW6riLcoWOYsIUeNHbGG92mU0BN1l7jeTv8A,5
2316,Естествознание: ученику и учителю,https://vk.com/oz_repetitor?trackcode=af78a411JFxwwOhkDWxReIngato3cJLBBohqNlsiN-QBxzr3ypA,5
2317,"Работа в баре ""Естествознание"" Нижний Новгород",https://vk.com/nn_hr_bare?trackcode=4ceb37f1kYl_4w41IxNsKSEyA_fXUPku-muc1CoYMidUV3vcVk8,5
2318,Естествознание 211,https://vk.com/public207402268?trackcode=5831cbd5DorXREON4dVDtaGRSOBPLCtiScQjk3lqjKifQEY2QIs,5
2319,Естествознание,https://vk.com/club193403843?trackcode=3ba5bbbaiyxzwCO7SRQx4Nqx8qEYZz0w1ka-7I9QPKF4WbqbTKM,5
2320,Искатели|Онлайн школа.Естествознание.Экспедиции,https://vk.com/ickateli_online?trackcode=eb43b513sDmsP6psiUH0BNzDPWYl167xut7pUVgGp4ERAmphnvc,5
2321,"Работа в баре ""Естествознание"" Красноярск",https://vk.com/krasnoyarsk_hr_bare?trackcode=fa75724d245_twzqg_XiF5Gz72kQHsDNPiLFNjozS_FEgQ-vgmw,5
2322,"Вакансии в баре ""Естествознание"" Уфа",https://vk.com/ufa_hr_bar?trackcode=f4fb7cd0t58hpBKcnHqB7VaFuoYpHmLiNshV071ntimZ_9vDjbA,5
2323,Факультет Естествознания БрГУ им. А.С. Пушкина,https://vk.com/fakultetestestvoznaniya?trackcode=5e40a094Wwoc3mednE8gKTtkfwEvcoZCdW-_w1M0WfXst4rI9Ws,5
2324,Институт естествознания и спортивных технологий,https://vk.com/iest_mgpu?trackcode=43633815kYKZWEZgqx_-wUhPMgrJ0G9sh8XmB_DiBxC0vOZkkAY,5
2325,Физика и Естествознание,https://vk.com/natural_physic?trackcode=33757300ZC1VJzqPdsrK7MOtNJDuVivb8zgF25yygmtFR6_aRQI,5
2326,Институт естествознания и стандартизации,https://vk.com/standartisation?trackcode=640a0fe9Ylrf4z2xMMoSY1xg9hbLVdkXOmEwLlIIciXQXKP5G4A,5
2327,Основы экологической культуры. Естествознание.,https://vk.com/club102101003?trackcode=0b1c38f5cEitFrOTaWyLet20UD0TP1V9OA9h_kjhLY1mOria7BM,5
2328,Институт естествознания КГУ им. К.Э.Циолковского,https://vk.com/institute_of_natural_science?trackcode=8045c047GjVxEZtdZMUF08GIjznyS8IJ6lOgFVcWNUxfy2HsXTE,5
2329,Библиотека естествознания,https://vk.com/public157667361?trackcode=31dc9fc7UBBDOMDc0ZGkQt2bg1sqPic0tcppQjW9MKZYsmVELzA,5
2330,"Школа Естествознания ""ХИМБИОЗ""",https://vk.com/public197750005?trackcode=4108f1baGuSSiJXAx-v9pwQ1tUhARxD2qR4jYzGX9753OjlfKQs,5
2331,Естествознание,https://vk.com/club153737561?trackcode=5c37416cj1fsqI1CK7pcjnRpuApbALkCUO3SiGenBZliqkQg09A,5
2332,Факультет Математики и Естествознания | Official,https://vk.com/f_mi_e?trackcode=da5fa4c0gRsb1Bu0O1rzRCRm0k5-sptekQFj-k6MbrkiHbLuE94,5
2333,"МО математики, естествознания, информатики МБОУ",https://vk.com/public198343061?trackcode=745677e9LJq9YS1PBL_Jy56cq9CoytH-ivp8eHx8H4UVwmGB6Jk,5
2334,КАБИНЕТ ЕСТЕСТВОЗНАНИЯ,https://vk.com/club191509627?trackcode=cc7e6da26RL0JUo1NZVWGgMYEFtlkO6dzXpj8LzrtHzVWUCgdCQ,5
2335,ЕСТЕСТВОЗНАНИЕ,https://vk.com/club207058056?trackcode=63b3b2e45fGkRPQPPMZsv0wmmNkV-FDW0DFoQ2Wsx-_ktAJcdAw,5
2336,"ОБЪЕДИНЕНИЕ ЛЮБИТЕЛЕЙ АСТРОНОМИИ, ЕСТЕСТВОЗНАНИЯ",https://vk.com/cosmos_nk?trackcode=89efe2df_ESA8OUKw6jXsNQovvgTHmwV8Z0oRjEqeG4ztd09XmE,5
2337,ТГУ им. Державина Институт естествознания(Геогра,https://vk.com/club46803824?trackcode=1e9d0447Md8b75XXrP9WDlzw5bNuSVV-bvwB67Ue7vNxVk1jb4c,5
2338,10 СЛ Естествознание,https://vk.com/club194179741?trackcode=637ce168l7BMKtNzElWXntGK-6e-jwTwAhYt4d-s1mHfLyvQ3RM,5
2339,МАЛАЯ АКАДЕМИЯ ЕСТЕСТВОЗНАНИЯ,https://vk.com/club200033470?trackcode=ee97a25dY9Kz7vjEaFmZPdQUPyOZnvZJInoVcwpr5qEQzXSSA88,5
2340,Zажигалка и Естествознание: ищем танцовщиц,https://vk.com/zworking?trackcode=9876c23d5nbqqINkqE9LL1eVf_gxx0tsKxNaGNE2QoUaV-Sl5PM,5
2341,ТАВХ-112 Естествознание,https://vk.com/club215833331?trackcode=d28ea3e7-e7Zb5T5GY0XXyaWn2wvekPBqctRGbdGJBoMPkUncW8,5
2342,естествознание 6,https://vk.com/club172812248?trackcode=0de56a4eNT6MBFqC_gpZStmUgQ98Gnq0keWjQ1Txodp9w2lzoe4,5
2343,ЕСТЕСТВОЗНАНИЕ,https://vk.com/newestestvoznanie?trackcode=1e094ff0tHHpioC4ZOZcvhYKJd62BE7Kt_Qga-cGF77_-kcXt4c,5
2344,ТААТ-111 Естествознание,https://vk.com/club215833399?trackcode=5234cf1bzkpzmaebhQlXXW_ODDtuot5DyAjJagcj2OZ0gjSCpBA,5
2345,Естествознание Истины. Аксиома Атмана.,https://vk.com/regressionsoul?trackcode=d2f907e5WYWgeEKAIYMroxMCsYJICFFKMWcpJUiUDdDjdNUHJ3s,5
2346,Сталинский букварь - Естествознание и математика,https://vk.com/sb_estestvoznanie?trackcode=2059ba48iavOblamcoIJIiAPD1_41oHby9U4LWS_-LlHi04xoXo,5
2347,Естествознание Технологии Наука Знания Science,https://vk.com/uralved?trackcode=c30ca166gPkdA2ZdEhoS16q6VWrTOmu9bzlhraivYccnnQ7cwWE,5
2348,"МАОУ ""Лицей №11"" Естествознание. Химия. ЕА",https://vk.com/club193200906?trackcode=f4a8312d6chpVBn5QWPp2oek0jPKEyZI2_IWedpMwBYAeFKIq_4,5
2349,Естествознание Группа ТАВХ-111,https://vk.com/club198623151?trackcode=4adfe702GxSmL-WQsC5MouZ9Z09psCc77KTqKzGfEWB0aH44rsY,5
2350,Увлекательное естествознание,https://vk.com/estestvoznan?trackcode=8fe9274diCExXgFv7sLCPOIVtmzagMxZVUFR9pgP2h5DDzU0r94,5
2351,Естествознание Группа ТАОП-111,https://vk.com/club198470650?trackcode=f0e7daf5yQsUkFL5D5Xe9TmDHURD0R7NIgI5aYa7UJIHB70lnOs,5
2352,Естествознание Группа ТААТ-111,https://vk.com/club198702222?trackcode=df488e03OqQuca0l8hUYphXRi_to8dDLPb4c5lXkfPe-x0a-XR0,5
2353,Естествознание Группа ТАРО-111,https://vk.com/club198700209?trackcode=c9c8f66fP4E0nPjqqEf5y2WIehchCMf6QPRssILU-pfwzlItuEc,5
2354,Естествознание Группа ТАРО-112,https://vk.com/club198702300?trackcode=daf42be6DmFiA5jArP0i96oSAGpybx0SLK-H4-P0xcC-IfAO1cc,5
2355,"Работа в ""Естествознание"", Москва",https://vk.com/msc_estestvoznanie?trackcode=8f709367i-mvuwhEo5GASL8YYOZR1eQdT_aEp7Hrco4FloquicE,5
2356,Естествознание ТАРО_111,https://vk.com/club207046350?trackcode=8dfcdf8bMTmWXSwQb9D7wBztb6f-mzbetbQ0PNU1lzzakQr2cA0,5
2357,Естествознание ТААТ_111,https://vk.com/club207046314?trackcode=2bb27c19Iapp0vmcaJPyN0x4vtTsdRV4GK4AC28stOmOWPccfxU,5
2358,Естествознание ТАОП_111,https://vk.com/club207046370?trackcode=86b03141RG9nErQPeftttf4dEK3vMXbrxaZCwVIv5440YqSwjOo,5
2359,Естествознание_Уфа,https://vk.com/club_ez_ufa_job?trackcode=7f57d1a3kX0KcVy4YTf26VGxUyLYZ416NUQbfB8vkPoo9tUzrZ8,5
2360,Естествознание ТАОП_112(д2),https://vk.com/club206908270?trackcode=c8222e93cANVr8VY7gyVuZ6ohwjd-u8j3CRgXtX_VZ5cYNeEpqg,5
2361,Естествознание ТАКС_111,https://vk.com/club207046411?trackcode=705143c5S_wLMywUBKBOpeBuaXglFRtFm9ENco6BsnS6jhOXt_0,5
2362,Естествознание Группа ТАОП-112,https://vk.com/club198470610?trackcode=988a5018wNSVKAVkEdbaPLvqp2yg2hdrwfv--m-dYF5BbEHaom0,5
2363,Естествознание ТАВХ-112,https://vk.com/club198899093?trackcode=95166ae19JWnn7c5s30WSMn0kJUS2HA28lPytiVo0YZZBheHFfQ,5
2364,ТАВХ-111 Естествознание,https://vk.com/club215833311?trackcode=f97ad8470u53_78jaOFuuBIxM-ChOx0hwqe5AyFdxAJ6BrHe1OQ,5
2365,Естествознание ТАВХ_112,https://vk.com/club207046401?trackcode=432d263a5VnqCGT6CXnHILhb08qXDlUHNPiODRsLCwUMToZQphU,5
2366,Естествознание ТАРО_112,https://vk.com/club207046325?trackcode=14bce3137WF_DtdsUj8v4HDIjbHcMN24XluIbSX3r2-O4YFiaAE,5
2367,1Д-1 Естествознание,https://vk.com/club193083464?trackcode=95692bddNEwwYHS_djIuXqMk_1p-VystURd0m9UZ754sPmiXNAY,5
2368,Естествознание ТАВХ_111,https://vk.com/club206908294?trackcode=3a4133a5_6RTAEMj_KEtxHhHbbZ8pacZzJ4RHdJUH4De0NRGq4o,5
2369,Естествознание ТАКС-111,https://vk.com/club199660559?trackcode=b0013f06bNNYfnFoEPMsoxsF2sfgOwxG5NF1ymCKHdT90ssdJfs,5
2370,ТАРО-111 Естествознание,https://vk.com/club215833364?trackcode=62ab7527j-QFL2w05L3P9YxFTXNPY_ft9AFgc3HZMe7nBSto9_A,5
2371,█▓▓▒▒░ Естествознание ░▒▒▓▓█,https://vk.com/estestvoved?trackcode=195189b9buN12JbjrIQ9kj2O0gJW-Vshthwt4zdcLDmxLxUr700,5
2372,ТАКС 112 Естествознание,https://vk.com/club193096209?trackcode=d08006c3L_HUSx0KyWCcJZakWXewYTCI9EXcww1XdFPROR8sJBM,5
2373,ТАВХ 112 Естествознание,https://vk.com/club193096075?trackcode=41a3d680EoNdPzsjOn9EJsdFm_PpXTgfv3F85NGibkfXy9AlIZk,5
2374,ТАОП 112 Естествознание,https://vk.com/club193095793?trackcode=287ae7818MNDrMaRvp-X9UdvKfD6TUtZ8k3ZomqW8WVo4dq564Y,5
2375,ТАВХ 111 Естествознание,https://vk.com/club193095866?trackcode=041a27c3zJfwSkJ2c5uG126il2RE5YfuXLl-ZJAdf8N97QIvbEE,5
2376,ТААТ 111 Естествознание,https://vk.com/club193096250?trackcode=3bece92ewtiozzze2KHrtTYQaZsMJzcMKHw9x93Ehat5hasX3Ag,5
2377,ТАРО 112 Естествознание,https://vk.com/club193096131?trackcode=942047dbXqo_8bVdkwqsZoESl5T2e-dMRuvNQMbgiH3F_LLy8YQ,5
2378,ТАКС 111 Естествознание,https://vk.com/club193096180?trackcode=046c8c3eD5_-7Q2k2WxdBH-84Cq6L2hAdpqF_h3tQ2g10bvgLVQ,5
2379,Естествознание,https://vk.com/club199291148?trackcode=bcf05ae94uEDuUWUaWTvLk29QdQwO_-xp_3xDU4QFzMDBOlgkTg,5
2380,Естествознание,https://vk.com/club193171939?trackcode=f1f740d8ADV3XuubTe75iymiSpX7204aztcwM186ZSLmdYa9XNk,5
2381,Естествознание 10 - 11 класс,https://vk.com/club207074486?trackcode=36c5bc90cl34m2VU83qfZinAMZgwOaUPDhTFhSt85Bk9ur7LNVw,5
2382,Естествознание.,https://vk.com/biochempkps?trackcode=76fe6175EhdTKzOdTRnEZZIAnFd6nFuYvXPLDqvoWiOgqBLl5Eg,5
2383,ТАРО 111 Естествознание,https://vk.com/club193096109?trackcode=8f622a93f5ck0RCVDCDjy0zKMKmMj15nSzJwSIxFYugROjtGVHw,5
2384,Естествознание (Natural history),https://vk.com/natural_history?trackcode=8c70f3aaGL9cPVTur-Xj2yCOBptfRwvO-y_CIZWpbozSQFqDFjk,5
2385,Муз. колледж им. Шопена 1 курс Естествознание,https://vk.com/club193174857?trackcode=680c8d85mlk-5T07E2iOm1Z3-9FPpIJdZLgkZo8o0sbfxvebvYo,5
2386,УТЭК. ВПР. БИОЛОГИЯ.ХИМИЯ.ЕСТЕСТВОЗНАНИЕ,https://vk.com/club203748426?trackcode=c9e282e80HhguHWLhzk-tFAtokfi6hMRJf4vdQizywXxNQNGpZU,5
2387,Lounge Bar Естествознание | Новосибирск,https://vk.com/loungebar_estestvo_nsk?trackcode=12a82339WcYhutSH5ZWGn8tF-syABizKsiPW0Roj_mJ8OZAzVCI,5
2388,ЕстествоЗнание - увлекательно о науке для всех!,https://vk.com/jestestvoznanie?trackcode=fe45ec1caB-w_rnmpQ3KoDx8uxcVBwmbcgCf6JV9Gc-lFH8IfeA,5
2389,"Сочи, юстиция, естествознание",https://vk.com/sochiyustest?trackcode=129cc65dY7cbGreYy_Ko7cylYvoCK7VnQbhEWRbL_71y3UtygQw,5
2390,Естествознание 1 tverpek,https://vk.com/club198557616?trackcode=08f77a3fb4k0knLPwOyaf2qc530Y9oszsUebtQRMBE6sUxiGWzU,5
2391,Естествознание Курсовые Дипломы Помощь,https://vk.com/public125001631?trackcode=653ff236zFoiep4eX6O0zUtuh6f4cqg1eSP4tCC7sjDvpzEELHw,5
2392,Естествознание КГПИ-КГУ,https://vk.com/club13030712?trackcode=ecd61ebd__LJWlswHHHlgUpDh7ys6STFn9D2krOV9WjiNF7X438,5
2393,Естествознание ПД,https://vk.com/public193429296?trackcode=d79945a0c3qJGIpvBh-9_WsLLvMNMm2d8vKo1DLFnEj1eFYv9Sg,5
2394,Толковое естествознание для школьного образовани,https://vk.com/club1047194?trackcode=f0dc3c0fGrOUYz6I5aLZpLLbEUHA4AdwJguuu7_VF4qSS1G2Bw,5
2395,"Колледж ""Царицыно"". Биология, естествознание.",https://vk.com/tsaritsyno_lab?trackcode=0bfebbc2COyJfGursVaJ4Oh5JufL9WHUzE_MpZ3rjTplkg8pTjA,5
2396,Естествознание. Химия - 1 курс. САТТ,https://vk.com/club210344937?trackcode=b5a0170ftVpftuO1jf1lIoiLwIyO1oXAOUVsM3Wj6ZuaXyr2h6s,5
2397,Естествознание,https://vk.com/club202212124?trackcode=b85ddd37bAK5jhCo9wzE_pH9D2M3XqnKNBnYenUI3KDmPcWDGVk,5
2398,"""Эквилибриум""/ Естествознание / aerium.org",https://vk.com/aerium?trackcode=d11774eabKAja-_OVu3chC0rCU7JEzqlBahS3JuBq7y92C-dR04,5
2399,Естествознание ПИОСО 1группа,https://vk.com/public193428079?trackcode=cdd6cd8byrCyWp-b0z4pTL_vJxPSPevwwebFUCasNP37beqldxg,5
2400,Химия – Просто,https://vk.com/chemistryeasyru?trackcode=254d2fa5UuEyDPszsaYauN7eS7SqTpp8uBKD7-OjgM8I_K8g6Gw,5
2401,ChemFamily | Химия | ЕГЭ 2023,https://vk.com/gofor200?trackcode=b338e85fH7s8jRBF8MrN7lFOmRMyd2OYdSeGcbXvkpOToG-uJFA,5
2402,Химия,https://vk.com/chemzone?trackcode=99d0bebdVYsIiZ0cMS0489U97BwD4LS1CSF9gw4l9HWs_l8VD-c,5
2403,Химия | ЕГЭ 2023 | Вебиум,https://vk.com/him_web_ege?trackcode=8ee613500H3EFsE6fqks8FmYS4YfGOPFXFCETEXdPbO3eDHrUoQ,5
2404,Химия в еде,https://vk.com/chemistry_by_olga?trackcode=a8e304e4OIN0cmrRTo6hq4FGBUSFLErJ3xlKhGiP5S7ODcIIY1M,5
2405,Химия ЕГЭ 2023 | Умскул,https://vk.com/umsch_x?trackcode=ae736ccfwsOccPRL2WdYB6Jf5PJ8kOw5iJinlbz42qOfQG0-FJQ,5
2406,ХимTeam | ЕГЭ Химия 2023,https://vk.com/himteam?trackcode=e7dfaf72yKGPEkqUSNQqid_378ubIbW_nBgpeq9cSNa8mJyJ8fY,5
2407,Химия,https://vk.com/vkscience?trackcode=4dae314a5vjqfzKjt7eBuSSpm9PaoM8Gi5pxg_wMjPr04JdTy9Y,5
2408,Широкопояс. Химия ЕГЭ. Вебинары.,https://vk.com/naukadljatebja?trackcode=563e292e3vB9FHB_5EtUpF_REIOeg6X4O_gCpAuIF_MHlCH6vKE,5
2409,Химия ЕГЭ 100БАЛЛОВ,https://vk.com/chemistry_100?trackcode=dff0367bQiGNtKK_3NjLrJXkW6Umw--8nDQ6tkZmlrlLAnoe3T4,5
2410,Катя Строганова | Химия ЕГЭ |100балльный,https://vk.com/himfak_ege?trackcode=cdb4c6d85aVs0ZMK3IWD9Yb38dtNzNZQvlzhddu1OnnMqmKD4x4,5
2411,Химия ОГЭ 2023 | Умскул,https://vk.com/umschhem_oge?trackcode=ca8a8f36pg-tkQd6TpLjtl1xujXKKQhzpqOoJDwxxLwkdGfl-Ag,5
2412,"Эвристический паблик | Биология, Химия, Медицина",https://vk.com/heuristic_public?trackcode=2aedba2foqauJ9YG_YKlnc-soJ8dvpaOTmx0XXOWbX6QiJh5ZkE,5
2413,Химия ЕГЭ 2023 | Сотка,https://vk.com/egehim100?trackcode=9b1ebeceMkuJ7QleDsiTUSzXm721S4JI4bXzKkHB15vBMgS7wAc,5
2414,Атриум | Химия,https://vk.com/atriumchemistry?trackcode=9757e735j73HD8SMKOWMOcYyoXRsnIYEwpS7MSeTtK02P5hDF9k,5
2415,Boomstudy| Химия,https://vk.com/boomchemistry?trackcode=3a46a39f1SQA5YHpvqXeYd0CkltXOu5iVlioOeR90TvQucBppk4,5
2416,ХИМИЯ ОНЛАЙН,https://vk.com/chemistry_online1?trackcode=d7eca512PC2g5uMkCI-6x0RA5CDeGrKxs_P99dgQEG6FBS3-eOY,5
2417,Бытовая Химия Садовод стиральные порошки моющие,https://vk.com/bytovayahimiyasadovod?trackcode=a6e94a82gBMTaojnrW3z6mjcsuzGldRTA8-3ovoFQ1asX8hIG98,5
2418,BRANDFREE - бытовая химия,https://vk.com/public215317885?trackcode=d726f17cLwCaLg74eLfD6AvL5CMGya6TLbumqwfR2aMwnw91E6w,5
2419,"Ruhim.ru - бытовая химия, гигиена, косметика",https://vk.com/ruhimru?trackcode=10c5c9aecOh7P66I5KE8iW8PgZkY8uZxygGG__vx3uno23U8czo,5
2420,Химия – Просто,https://vk.com/chemistryeasyru?trackcode=254d2fa5UuEyDPszsaYauN7eS7SqTpp8uBKD7-OjgM8I_K8g6Gw,5
2421,ChemFamily | Химия | ЕГЭ 2023,https://vk.com/gofor200?trackcode=b338e85fH7s8jRBF8MrN7lFOmRMyd2OYdSeGcbXvkpOToG-uJFA,5
2422,Химия,https://vk.com/chemzone?trackcode=99d0bebdVYsIiZ0cMS0489U97BwD4LS1CSF9gw4l9HWs_l8VD-c,5
2423,Химия | ЕГЭ 2023 | Вебиум,https://vk.com/him_web_ege?trackcode=8ee613500H3EFsE6fqks8FmYS4YfGOPFXFCETEXdPbO3eDHrUoQ,5
2424,Химия в еде,https://vk.com/chemistry_by_olga?trackcode=a8e304e4OIN0cmrRTo6hq4FGBUSFLErJ3xlKhGiP5S7ODcIIY1M,5
2425,Химия ЕГЭ 2023 | Умскул,https://vk.com/umsch_x?trackcode=ae736ccfwsOccPRL2WdYB6Jf5PJ8kOw5iJinlbz42qOfQG0-FJQ,5
2426,ХимTeam | ЕГЭ Химия 2023,https://vk.com/himteam?trackcode=e7dfaf72yKGPEkqUSNQqid_378ubIbW_nBgpeq9cSNa8mJyJ8fY,5
2427,Химия,https://vk.com/vkscience?trackcode=4dae314a5vjqfzKjt7eBuSSpm9PaoM8Gi5pxg_wMjPr04JdTy9Y,5
2428,Широкопояс. Химия ЕГЭ. Вебинары.,https://vk.com/naukadljatebja?trackcode=563e292e3vB9FHB_5EtUpF_REIOeg6X4O_gCpAuIF_MHlCH6vKE,5
2429,Химия ЕГЭ 100БАЛЛОВ,https://vk.com/chemistry_100?trackcode=dff0367bQiGNtKK_3NjLrJXkW6Umw--8nDQ6tkZmlrlLAnoe3T4,5
2430,Катя Строганова | Химия ЕГЭ |100балльный,https://vk.com/himfak_ege?trackcode=cdb4c6d85aVs0ZMK3IWD9Yb38dtNzNZQvlzhddu1OnnMqmKD4x4,5
2431,Химия ОГЭ 2023 | Умскул,https://vk.com/umschhem_oge?trackcode=ca8a8f36pg-tkQd6TpLjtl1xujXKKQhzpqOoJDwxxLwkdGfl-Ag,5
2432,"Эвристический паблик | Биология, Химия, Медицина",https://vk.com/heuristic_public?trackcode=2aedba2foqauJ9YG_YKlnc-soJ8dvpaOTmx0XXOWbX6QiJh5ZkE,5
2433,Химия ЕГЭ 2023 | Сотка,https://vk.com/egehim100?trackcode=9b1ebeceMkuJ7QleDsiTUSzXm721S4JI4bXzKkHB15vBMgS7wAc,5
2434,Атриум | Химия,https://vk.com/atriumchemistry?trackcode=9757e735j73HD8SMKOWMOcYyoXRsnIYEwpS7MSeTtK02P5hDF9k,5
2435,Boomstudy| Химия,https://vk.com/boomchemistry?trackcode=3a46a39f1SQA5YHpvqXeYd0CkltXOu5iVlioOeR90TvQucBppk4,5
2436,ХИМИЯ ОНЛАЙН,https://vk.com/chemistry_online1?trackcode=d7eca512PC2g5uMkCI-6x0RA5CDeGrKxs_P99dgQEG6FBS3-eOY,5
2437,Бытовая Химия Садовод стиральные порошки моющие,https://vk.com/bytovayahimiyasadovod?trackcode=a6e94a82gBMTaojnrW3z6mjcsuzGldRTA8-3ovoFQ1asX8hIG98,5
2438,BRANDFREE - бытовая химия,https://vk.com/public215317885?trackcode=d726f17cLwCaLg74eLfD6AvL5CMGya6TLbumqwfR2aMwnw91E6w,5
2439,"Ruhim.ru - бытовая химия, гигиена, косметика",https://vk.com/ruhimru?trackcode=10c5c9aecOh7P66I5KE8iW8PgZkY8uZxygGG__vx3uno23U8czo,5
2440,ХИМИЯ | ДУСТХИМ,https://vk.com/dustchem?trackcode=782eba94cz0_jWcSZxhkY-TvCYxJap2TLtrz8WnVXmRrScLznk0,5
2441,ECOHOME БЫТОВАЯ ХИМИЯ - СЕРГИЕВСКИЙ РАЙОН,https://vk.com/ecohome63?trackcode=f22df6117ytUcvtfzgQTzDKBsQJ6gKhr7Jz76rQlIJbfNLygORM,5
2442,ХИМИЯ-Тц САДОВОД КОРПУС-А,https://vk.com/public200915595?trackcode=6a197d06IWaXrAPUtNWElDuVhZZYPzR2bFiwsFM8MKP8nT59Pnw,5
